,PPutida_1,PPutida_2,PPutida_4,PPutida_1_rna,PPutida_2_rna,PPutida_4_rna,PPutida_1_te,PPutida_2_te,PPutida_4_te,predicted,locus_tag,name,description,type,length,subsystem
PP_5188,27.291250417258862,24.648835211786036,27.057267329867944,27.213537827951477,14.449903296801015,28.3342640352006,1.0028556591869346,1.7058131605104172,0.9549310084868906,,PP_RS27030,,Lrp/AsnC family transcriptional regulator,CDS,471.0,
PP_5189,22.053006575174628,21.840127073704327,18.81537427547931,40.82030674192722,26.676744547940334,42.5013960528009,0.5402459789094043,0.8186953634637014,0.4427001468870421,,PP_RS27035,,hypothetical protein,CDS,306.0,
PP_5190,24.567363619375058,24.89096522368963,26.13547665931132,43.08810156092318,15.561434319631859,18.889509356800403,0.5701658399741456,1.599528983796044,1.3835974331383203,,PP_RS27040,,GspE/PulE family protein,CDS,1674.0,
PP_0511,37.58439956695438,36.9490398164887,46.68598631466192,27.213537827951477,24.45368250227864,18.889509356800403,1.381092006653792,1.51098059824101,2.4715298546308997,,PP_RS02710,,methyltransferase,CDS,657.0,
PP_5191,36.012926414329115,28.30499839153033,25.647469833722518,6.803384456987869,8.892248182646778,18.889509356800403,5.293383997627775,3.183109356615522,1.3577626262954885,,PP_RS27045,,DUF2388 domain-containing protein,CDS,315.0,
PP_5192,168.04286245406223,176.633843683673,233.80949243765644,244.92184045156333,216.7485494520152,334.10819674840707,0.6861081157329251,0.8149251477356577,0.6998017250493307,0.0,PP_RS27050,gcvP,aminomethyl-transferring glycine dehydrogenase,CDS,2874.0,Metabolic:S_Glycine__Serine_and_threonine_metabolism
PP_5193,125.27260148344446,108.91007935423733,126.88177465308814,11.338974094979783,61.13420625569659,76.73863176200162,11.047966106467044,1.7814916725787848,1.6534276379412296,0.0,PP_RS27055,gcvH,glycine cleavage system protein GcvH,CDS,384.0,Metabolic:S_Glycine__Serine_and_threonine_metabolism
PP_5194,321.75912800002413,293.34050942120615,385.2000543314266,113.38974094979783,125.60300557988575,86.18338644040182,2.837638796110133,2.3354577230609053,4.46953955096442,0.0,PP_RS27060,gcvT,glycine cleavage system aminomethyltransferase GcvT,CDS,1083.0,Metabolic:S_Glycine__Serine_and_threonine_metabolism
PP_5195,29.150826981198765,25.811059268923298,31.66622068265106,27.213537827951477,30.011337616432876,11.80594334800025,1.0711884344290388,0.8600436141436865,2.682227057104661,3.7488989838683033,PP_RS27065,,iron ABC transporter permease,CDS,1623.0,Metabolic:S_Iron_uptake_and_metabolism
PP_5196,89.52158726121957,78.64382786628786,83.06960631133805,72.5694342078706,46.684302958895586,68.47447141840145,1.2335990798108,1.684588242337727,1.2131470983361894,3.7488989838683033,PP_RS27070,,extracellular solute-binding protein,CDS,1002.0,Metabolic:S_Iron_uptake_and_metabolism
PP_5197,125.84880830607374,114.67277363754289,117.33853006379604,38.55251192293127,64.46879932418913,56.6685280704012,3.264347821424785,1.7787328884612386,2.070611926218067,0.3625125203769857,PP_RS27075,,"2-octaprenyl-3-methyl-6-methoxy-1,4-benzoquinol hydroxylase",CDS,1218.0,Metabolic:S_Cofactor_and_Prosthetic_Group_Biosynthesis__Ubiquinone_biosynthesis
PP_5198,45.729868741395364,43.171781122411105,35.62449826798244,4.5355896379919125,22.230620456616943,11.80594334800025,10.08245286529974,1.9419962302294187,3.0175054392427434,,PP_RS27080,,DUF4442 domain-containing protein,CDS,483.0,
PP_5199,209.03212051837139,197.86864572761837,162.61471888231253,34.01692228493935,144.49903296801014,162.92201820240345,6.144945117827966,1.3693423524254549,0.9981138257217687,0.3625125203769857,PP_RS27085,ubiH,2-octaprenyl-6-methoxyphenyl hydroxylase,CDS,1200.0,Metabolic:S_Cofactor_and_Prosthetic_Group_Biosynthesis__Ubiquinone_biosynthesis
PP_5200,244.78313474059627,230.45934532984234,238.41844579043956,65.76604975088274,138.9413778538559,207.7846029248044,3.722028853303762,1.6586804369555677,1.1474307645245558,,PP_RS27090,pepP,Xaa-Pro aminopeptidase,CDS,1335.0,
PP_0512,36.43198592169585,37.530151845057325,47.66199996583952,0.0,21.119089433786097,18.889509356800403,inf,1.7770724425749618,2.5231994683165633,,PP_RS02715,,YbaY family lipoprotein,CDS,447.0,
PP_5201,215.92041117071216,229.90244630246406,210.05982692566815,29.481332646947433,56.688082164373206,123.96240515400264,7.323970519123364,4.055569310597545,1.6945446215302438,,PP_RS27095,,YecA family protein,CDS,555.0,
PP_5721,77.55220008205708,82.54212105793576,88.27501245095192,47.62369119891509,52.24195807304982,53.12674506600113,1.6284374043611258,1.579996694276223,1.6615927126964944,,PP_RS27100,,TIGR02449 family protein,CDS,183.0,
PP_5202,93.92171208857032,90.29028143885081,101.99342654805932,45.35589637991913,44.46124091323389,76.73863176200162,2.070771819871985,2.030763864981913,1.3291014474219884,,PP_RS27105,,cell division protein ZapA,CDS,321.0,
PP_5203,94.31458037672664,118.66791883395223,114.89849593585205,27.213537827951477,41.12664784474135,43.681990387600926,3.4657228682650207,2.885426482652796,2.6303402138119107,0.0,PP_RS27115,,5-formyltetrahydrofolate cyclo-ligase,CDS,609.0,Metabolic:S_Cofactor_and_Prosthetic_Group_Biosynthesis__One_Carbon_pool_by_folate
PP_5205,36.6153244561688,29.1040274308122,47.28243910149268,31.74912746594339,32.23439966209457,33.056641374400705,1.1532702590156305,0.9028872178760173,1.4303461312348729,,PP_RS27120,,EVE domain-containing protein,CDS,450.0,
PP_5206,385.927615065556,393.0012223207261,369.9633967769318,369.65055549634087,989.2626103194539,992.8798355668212,1.0440336402236956,0.3972668310933309,0.3726164874380039,,PP_RS27125,,HlyD family secretion protein,CDS,960.0,
PP_5207,384.19899459766816,413.50963432896066,361.28771987757534,204.1015337096361,600.2267523286575,778.0116666332165,1.8823915117867105,0.6889223659636902,0.464373139082887,,PP_RS27130,rbbA,ribosome-associated ATPase/putative transporter RbbA,CDS,2721.0,
PP_5208,68.80433286577642,66.464688267537,79.16555170662765,63.49825493188678,143.3875019451793,122.7818108192026,1.0835625788390777,0.4635319491997855,0.6447661194963128,,PP_RS27135,,ABC transporter permease,CDS,1113.0,
PP_0513,94.52411013041001,123.00204604702658,94.40220926112242,29.481332646947433,77.8071715981593,76.73863176200162,3.2062360023673238,1.5808574392381134,1.2301784263485815,,PP_RS02720,nrdR,transcriptional regulator NrdR,CDS,465.0,
PP_5722,56.57303349450973,55.907819748540234,52.37939927986459,70.30163938887465,96.70319898628371,92.08635811440196,0.8047185526012428,0.5781382656893299,0.5688073711720895,,PP_RS27140,,type II toxin-antitoxin system PemK/MazF family toxin,CDS,435.0,
PP_5209,63.173220735535864,66.77945728301168,74.01436854763475,43.08810156092318,58.911144210034905,42.5013960528009,1.4661407313620887,1.1335623875327223,1.7414573501464337,,PP_RS27145,,flagellar basal body-associated protein FliL,CDS,405.0,
PP_5210,25.457865072529376,21.16216304037426,31.232436837683235,45.35589637991913,43.34970989040304,31.876047039600675,0.5612911904393668,0.4881731179718745,0.9798089706318396,,PP_RS27150,,NADPH:quinone oxidoreductase family protein,CDS,978.0,
PP_5211,87.92392288938387,107.52993828638682,95.43244589292101,63.49825493188678,65.58033034701998,90.90576377960193,1.3846667594833588,1.6396675301479793,1.0497953256769712,,PP_RS27155,,gamma-glutamylcyclotransferase,CDS,651.0,
PP_5212,70.24484992234959,60.70199398423143,79.70778151283743,38.55251192293127,61.13420625569659,85.0027921056018,1.8220563698358532,0.992930107415521,0.9377078039250029,,PP_RS27160,,"CDP-6-deoxy-delta-3,4-glucoseen reductase",CDS,969.0,
PP_5213,317.5685329263567,280.53183179150597,306.9562932953556,206.36932852863202,232.30998377164707,292.7873950304062,1.53883590740228,1.2075754439691209,1.0483931292994288,0.0,PP_RS27165,ubiD,4-hydroxy-3-polyprenylbenzoate decarboxylase,CDS,1467.0,Metabolic:S_Cofactor_and_Prosthetic_Group_Biosynthesis__Ubiquinone_biosynthesis
PP_5214,1472.7846386404033,1604.5471628827477,1428.4502014790403,607.7690114909163,720.272102794389,880.7233737608186,2.42326379067521,2.227695834196131,1.6219056335241193,2.737714568871133,PP_RS27170,rho,transcription termination factor Rho,CDS,1260.0,Transcription
PP_5215,1193.3243296652095,1123.4348292303032,965.9281767820993,360.5793762203571,392.37045105928905,628.0761861136133,3.3094636253847907,2.8631993724230442,1.5379156193757864,589.4577113503127,PP_RS27175,trxA,thioredoxin TrxA,CDS,330.0,Metabolic:S_Sulfur_Metabolism
PP_5216,385.11568727003294,396.4152554885668,338.78518291986956,333.3658383924056,512.4158015250205,540.7122053384114,1.155234408921986,0.7736202792903342,0.6265536075847162,0.0,PP_RS27180,ppx,exopolyphosphatase,CDS,1503.0,Metabolic:S_Purine_Metabolism
PP_5217,599.857493576276,651.4023710242434,624.7029597342857,192.7625596146563,288.9980659360203,340.0111684224072,3.1118983622931053,2.2540025273679647,1.8373012940510132,62652.52990919496,PP_RS27185,ppk1,polyphosphate kinase 1,CDS,2244.0,Metabolic:S_Inorganic_polyphosphates_metabolism
PP_0514,99.73616275328382,91.96097852098563,89.68480994709735,36.2847171039353,28.89980659360203,43.681990387600926,2.748709944949986,3.1820620744688433,2.053130114981076,5.318131980350766,PP_RS02725,ribD,bifunctional diaminohydroxyphosphoribosylaminopyrimidine deaminase/5-amino-6-(5-phosphoribosylamino)uracil reductase RibD,CDS,1131.0,Metabolic:S_Cofactor_and_Prosthetic_Group_Biosynthesis__Riboflavin_Metabolism
PP_5218,44.682219972978515,48.93447540571668,42.781931709951515,40.82030674192722,68.91492341551252,70.8356600880015,1.0946076484791492,0.7100708087662432,0.6039603733035324,,PP_RS27190,,DedA family protein,CDS,645.0,
PP_5220,67.25905093236157,69.37024841038016,80.0331193965633,79.37281866485847,115.59922637440812,122.7818108192026,0.8473814091994676,0.6000926700469481,0.6518320495729847,,PP_RS27200,elbB,isoprenoid biosynthesis glyoxalase ElbB,CDS,660.0,
PP_5221,21.372034875703676,24.527770205834237,22.556759938326785,9.071179275983825,31.122868639263718,33.056641374400705,2.3560370956714167,0.7880947765493155,0.6823669616900312,,PP_RS27205,,YaiI/YqxD family protein,CDS,453.0,
PP_5222,51.04668624111086,54.11605766045363,69.89342202044044,86.17620312184636,55.57655114154236,62.57149974440133,0.5923524638110926,0.9737210486960742,1.1170168895735035,0.0,PP_RS27210,,class I adenylate cyclase,CDS,2856.0,Metabolic:S_Purine_Metabolism
PP_5223,74.38306255759613,65.01190819611543,105.9517041333907,20.41015337096361,52.24195807304982,27.153669700400577,3.6444146795788797,1.2444385814407914,3.901929474078698,,PP_RS27215,rnk,nucleoside diphosphate kinase regulator,CDS,411.0,
PP_5224,23.23161143964358,15.956367784446952,17.188684856849974,13.606768913975738,0.0,8.264160343600176,1.7073569475984858,inf,2.0799069889974984,,PP_RS27220,,DUF1289 domain-containing protein,CDS,225.0,
PP_5225,114.84849623769685,90.87139346741944,146.23937873477723,43.08810156092318,36.68052375341796,62.57149974440133,2.6654341239729518,2.4773744802090474,2.337156362435794,,PP_RS27225,cyaY,iron donor protein CyaY,CDS,333.0,
PP_5226,244.41645767165036,251.6699343725973,121.18836168788548,47.62369119891509,76.69564057532845,80.28041476640169,5.132245139310378,3.2814112051833466,1.5095632233654608,0.0,PP_RS27230,,lipoprotein,CDS,219.0,Metabolic:S_Glycerophospholipid_Metabolism
PP_5227,301.64427164642063,269.41806424513084,358.41390190466353,81.64061348385444,148.94515705933352,140.490725841203,3.6947820303441863,1.8088407140207046,2.55115702306058,0.0,PP_RS27235,lysA,diaminopimelate decarboxylase,CDS,1248.0,Metabolic:S_Lysine_Metabolism
PP_0515,230.11605198276044,265.18078903681794,281.9052762484638,88.4439979408423,143.3875019451793,186.53390489840393,2.6018277931836438,1.8493996020532062,1.5112816964937503,2.659065990175383,PP_RS02730,,riboflavin synthase,CDS,666.0,Metabolic:S_Cofactor_and_Prosthetic_Group_Biosynthesis__Riboflavin_Metabolism
PP_5228,154.08294261490775,119.24903086252085,150.36032526197155,45.35589637991913,72.24951648400507,62.57149974440133,3.3971976063320937,1.650516663165777,2.4030161635277927,0.0,PP_RS27240,dapF,diaminopimelate epimerase,CDS,831.0,Metabolic:S_Lysine_Metabolism
PP_5229,83.05235611624553,68.69228437705007,72.87568595459422,22.677948189959565,50.018896027388124,47.223773392001,3.6622517795951284,1.3733266791701526,1.5431991287451474,,PP_RS27245,,DUF484 family protein,CDS,711.0,
PP_5230,43.81790973903462,47.23956532239151,41.317911233185114,29.481332646947433,76.69564057532845,36.59842437880077,1.48629338652273,0.6159354686658369,1.1289532796695492,,PP_RS27250,xerC,tyrosine recombinase XerC,CDS,900.0,
PP_5231,32.55568547855352,26.5858753070148,36.546288938539064,9.071179275983825,52.24195807304982,30.69545270480065,3.5889143503916316,0.5088989059299773,1.1906092179192185,,PP_RS27255,,HAD family hydrolase,CDS,696.0,
PP_5232,211.44171268573012,233.31647947030476,230.068106774809,707.5519835267384,403.48576128759754,459.25119623720974,0.2988355875024407,0.5782520769153013,0.5009635438292371,,PP_RS27260,sutA,transcriptional regulator SutA,CDS,330.0,
PP_5233,415.28797180043813,453.84849431209966,564.8407891287262,65.76604975088274,77.8071715981593,83.82219777080178,6.314625454524338,5.83299051989748,6.738558569809776,0.0,PP_RS27265,,ammonium transporter,CDS,1332.0,Metabolic:S_Transport__Inner_Membrane
PP_5234,178.80745354954536,168.47406228252186,138.70238442846133,315.22347984043796,481.29293288575684,484.04367726801024,0.5672402755024955,0.3500447456653432,0.28654931557274155,,PP_RS27270,glnK,P-II family nitrogen regulator,CDS,339.0,
PP_5235,78.28555421994888,59.999816949711,64.63379290020559,43.08810156092318,28.89980659360203,62.57149974440133,1.8168717437982103,2.076132127576038,1.0329589855481895,,PP_RS27275,,accessory factor UbiK family protein,CDS,267.0,
PP_5724,116.10567475979705,124.09163110059276,108.98819104816546,29.481332646947433,11.115310228308472,22.431292361200473,3.938277694235064,11.16402768359593,4.858756655353613,,PP_RS27280,,gamma-glutamylcyclotransferase family protein,CDS,354.0,
PP_5236,112.01984456297136,146.92449122310185,136.96724904859005,49.89148601791104,42.238178867572195,59.029716740001255,2.2452697544979165,3.478475994046732,2.3203101185775252,,PP_RS27285,,DUF4034 domain-containing protein,CDS,2076.0,
PP_0052,140.12302277575327,150.9680624218919,99.93295328446216,154.21004769172507,212.3024253606918,286.8844233564061,0.9086504081489386,0.7110990944422998,0.3483387216193056,,PP_RS00270,,MBL fold metallo-hydrolase,CDS,885.0,
PP_0516,175.69069846350524,133.5831275672137,153.8848190023351,151.94225287272909,278.9942867305426,247.92481030800528,1.156299154065252,0.4788023766817509,0.6206914863065089,3.988598985263074,PP_RS02735,ribBA,"bifunctional 3,4-dihydroxy-2-butanone-4-phosphate synthase/GTP cyclohydrolase II",CDS,1092.0,Metabolic:S_Cofactor_and_Prosthetic_Group_Biosynthesis__Riboflavin_Metabolism
PP_5238,11.602710110216579,10.726359527329286,16.266894186293353,47.62369119891509,21.119089433786097,8.264160343600176,0.24363315438432245,0.5078987690714245,1.9683662356443206,,PP_RS27295,,type VI secretion system tube protein Hcp,CDS,489.0,
PP_5726,9.507412573382885,10.266312504712456,8.567230938114498,126.99650986377355,60.02267523286575,37.779018713600806,0.07486357368073566,0.1710405686664742,0.2267721933981894,,PP_RS27300,,hypothetical protein,CDS,977.0,
PP_5727,1.073839987627268,1.3559280666601354,1.8435813411132467,6.803384456987869,11.115310228308472,1.1805943348000252,0.1578390864747191,0.12198742444514575,1.5615705469444943,,PP_RS27305,,bacteriocin,CDS,276.0,
PP_5239,29.04606210435708,32.22750458436858,38.55253922151525,47.62369119891509,25.565213525109485,47.223773392001,0.6099078289214754,1.2605998597553496,0.8163798962334821,,PP_RS27310,,YifB family Mg chelatase-like AAA ATPase,CDS,1491.0,
PP_5240,2.6715043594629595,1.9854660976094842,2.2231422054600913,15.874563732971694,0.0,0.0,0.16828836397652977,inf,inf,,PP_RS27315,,response regulator transcription factor,CDS,369.0,
PP_5241,16.76238029466955,21.28322804632606,22.773651860810695,74.83722902686657,23.342151479447793,22.431292361200473,0.22398451295747276,0.9117937592456048,1.015262584700755,,PP_RS27320,,response regulator,CDS,993.0,
PP_5242,54.5563096153073,57.6027298318654,50.75270986123526,147.40666323473718,65.58033034701998,70.8356600880015,0.370107486446724,0.8783537613650175,0.7164853097745327,,PP_RS27325,,ATP-binding sensor histidine kinase,CDS,5049.0,
PP_5243,9.559795011803729,9.927330488047422,10.410812279227745,24.94574300895552,15.561434319631859,16.528320687200353,0.3832235026381761,0.6379444390626247,0.6298771954061825,,PP_RS27330,ycaC,isochorismate family cysteine hydrolase YcaC,CDS,627.0,
PP_5244,0.4714419457875811,0.5326860261879105,0.325337883725867,0.0,4.446124091323389,7.08356600880015,inf,0.11980907758005388,0.04592854549836748,,PP_RS27335,,AraC family transcriptional regulator,CDS,363.0,
PP_0517,165.21421077933675,161.76706095279226,173.94732183209692,13.606768913975738,96.70319898628371,79.09982043160169,12.142060457104,1.6728201615722884,2.199086178488998,79.7719797052615,PP_RS02740,ribE,"6,7-dimethyl-8-ribityllumazine synthase",CDS,477.0,Metabolic:S_Cofactor_and_Prosthetic_Group_Biosynthesis__Riboflavin_Metabolism
PP_5245,28.62700259699034,28.8618974189086,24.508787240681986,4.5355896379919125,33.34593068492541,11.80594334800025,6.311638592080536,0.8655298210631771,2.0759702565262104,,PP_RS27340,,GlxA family transcriptional regulator,CDS,987.0,
PP_5246,21.00535780675778,20.314707998711675,19.35760408168909,38.55251192293127,40.015116821910496,16.528320687200353,0.5448505624937935,0.507675838836693,1.1711779102083706,0.0,PP_RS27345,,monovalent cation:proton antiporter-2 (CPA2) family protein,CDS,1788.0,Metabolic:S_Transport__Inner_Membrane
PP_5247,6.25970139129066,9.757839479714905,6.235642771412452,31.74912746594339,24.45368250227864,21.25069802640045,0.19716136759995398,0.39903353937819597,0.2934323740173478,,PP_RS27350,,hypothetical protein,CDS,294.0,
PP_5248,7.516879913390876,8.91038443805232,8.187670073767654,45.35589637991913,18.896027388124402,16.528320687200353,0.16573104079845502,0.47154802726695005,0.4953721693038206,,PP_RS27355,ycaC,isochorismate family cysteine hydrolase YcaC,CDS,630.0,
PP_5249,27.579353828573495,25.762633266542576,27.491051174835768,36.2847171039353,16.672965342462707,18.889509356800403,0.7600818203866427,1.5451740429718464,1.4553607854795194,,PP_RS27360,,LysR substrate-binding domain-containing protein,CDS,912.0,
PP_5250,3.7715355663006487,4.794174235691194,4.392061430299205,43.08810156092318,24.45368250227864,5.902971674000125,0.08753078993206499,0.19605121785826995,0.7440424370735532,0.0,PP_RS27365,,OprD family porin,CDS,1263.0,Metabolic:S_Transport__Outer_Membrane
PP_5251,4.557272142613283,3.9225061928382496,3.741385662847471,34.01692228493935,20.007558410955248,9.444754678400201,0.13397073681268837,0.19605121785827,0.3961337049234195,,PP_RS27370,,MFS transporter,CDS,1599.0,
PP_5252,39.653505884577655,36.92482681529834,41.8601410393949,124.7287150447776,41.12664784474135,54.307339400801155,0.31791801807901293,0.8978321538554406,0.7708008070595587,,PP_RS27375,,amidohydrolase,CDS,1983.0,
PP_5253,7.438306255759613,8.135568399960814,4.717399314025072,22.677948189959565,20.007558410955248,10.625349013200225,0.3279973211620992,0.40662474815048594,0.44397593981755235,,PP_RS27380,,alpha/beta fold hydrolase,CDS,819.0,
PP_5254,0.7333541378917928,1.0169460499951017,0.27111490310488917,2.2677948189959563,5.557655114154236,4.722377339200101,0.3233776405823513,0.18298113666771865,0.057410681872959335,,PP_RS27385,,hypothetical protein,CDS,309.0,
PP_0518,269.11477738707754,229.75716829532192,229.0378701430104,34.01692228493935,72.24951648400507,86.18338644040182,7.911202992818237,3.18005129274722,2.657564057330195,0.40067422012748327,PP_RS02745,nusB,transcription antitermination factor NusB,CDS,501.0,Transcription
PP_5255,6.076362856817712,3.9709321952189685,13.176184290897615,54.427075655902954,23.342151479447793,15.347726352400326,0.11164228067724034,0.17011851708336653,0.8585105043156382,,PP_RS27390,ycaC,isochorismate family cysteine hydrolase YcaC,CDS,630.0,
PP_5256,13.671816427839852,17.09437884039385,14.260643903317172,45.35589637991913,21.119089433786097,27.153669700400577,0.3014341578285489,0.8094278351341437,0.5251829333074194,0.0,PP_RS27395,,mechanosensitive ion channel family protein,CDS,1428.0,Metabolic:S_Purine_Metabolism
PP_5257,34.362879604072575,26.706940312966598,34.91959951990973,45.35589637991913,30.011337616432876,47.223773392001,0.7576276150786515,0.8898950341467974,0.7394495825237165,0.0,PP_RS27400,,FAD-binding oxidoreductase,CDS,1287.0,Metabolic:S_Lysine_Metabolism
PP_5258,62.07318952869818,58.01435085210152,61.86842088853572,45.35589637991913,21.119089433786097,20.070103691600423,1.3685803717503082,2.7470100467158765,3.082615906684547,0.0,PP_RS27405,,aldehyde dehydrogenase family protein,CDS,1491.0,Metabolic:S_Lysine_Metabolism
PP_5259,17.024292486773763,13.631919670172435,19.520273023552022,4.5355896379919125,17.784496365293556,12.986537682800275,3.7534904710451498,0.7665058031542082,1.5031160344920267,,PP_RS27410,,LysR family transcriptional regulator,CDS,891.0,
PP_5260,23.598288508589476,18.78928892371902,19.574496004173003,27.213537827951477,25.565213525109485,35.41783004400075,0.8671525421568409,0.7349552901353502,0.5526734974970221,,PP_RS27415,,VOC family protein,CDS,1395.0,
PP_5261,25.615012387791907,31.0168545248506,23.966557434472204,29.481332646947433,36.68052375341796,54.307339400801155,0.8688553090371967,0.8455946467220331,0.4413134154408353,,PP_RS27420,,LysR substrate-binding domain-containing protein,CDS,927.0,
PP_5262,87.00723021701913,99.53964789356816,78.40642997793397,47.62369119891509,34.45746170775626,30.69545270480065,1.8269736768955287,2.888769020126695,2.5543337227168994,,PP_RS27425,,NorM family multidrug efflux MATE transporter,CDS,1389.0,
PP_5263,40.43924246089029,39.56404394504753,38.93210008586209,58.962665293894865,52.24195807304982,33.056641374400705,0.6858448860702616,0.7573231441617332,1.1777391309938516,,PP_RS27430,,bifunctional diguanylate cyclase/phosphodiesterase,CDS,1668.0,
PP_5264,276.8673782733622,246.63363012500253,288.9000407485699,181.42358551967652,163.39506035613454,155.8384521936033,1.526082606516087,1.509431371960951,1.8538431092068326,,PP_RS27435,rep,DNA helicase Rep,CDS,2010.0,
PP_0519,147.24703440098781,108.54688433638192,146.61893959912408,36.2847171039353,34.45746170775626,33.056641374400705,4.058100659272275,3.1501706439377215,4.435385250985202,0.36557925951021064,PP_RS02750,thiL,thiamine-phosphate kinase,CDS,969.0,Metabolic:S_Cofactor_and_Prosthetic_Group_Biosynthesis__Thiamine_Metabolism
PP_5265,97.95515984697518,85.64138521030178,100.09562222632509,56.69487047489891,41.12664784474135,30.69545270480065,1.7277605368257054,2.082381854548651,3.260926730384091,,PP_RS27440,,xanthine phosphoribosyltransferase,CDS,573.0,
PP_5266,34.886703988281,39.70932195218969,31.557774721409103,65.76604975088274,28.89980659360203,36.59842437880077,0.530466770019325,1.3740341764425759,0.8622714025822541,,PP_RS27445,,acetyl-CoA hydrolase/transferase C-terminal domain-containing protein,CDS,1860.0,
PP_5728,28.024604555150653,41.719001050989526,25.539023872480563,99.78297203582208,30.011337616432876,42.5013960528009,0.2808555807005811,1.3901080179827123,0.6008984702703078,,PP_RS27450,,RHS repeat-associated core domain-containing protein,CDS,762.0,
PP_5267,289.0462952062081,217.52960269419032,277.7843297212695,199.56594407164417,463.5084365204633,538.3510166688113,1.448374854491408,0.46931098887255457,0.5159910933950366,,PP_RS27455,,cytochrome c5 family protein,CDS,405.0,
PP_5268,96.4884515711916,116.24661871491627,105.84325817214875,58.962665293894865,88.92248182646777,69.65506575320148,1.6364330053645362,1.3072804124132698,1.5195342510646326,,PP_RS27460,,cupin domain-containing protein,CDS,549.0,
PP_5269,128.8869897344826,142.90513302550215,120.75457784291766,18.14235855196765,31.122868639263718,49.58496206160105,7.104202541543531,4.591643999204403,2.435306448211057,125.42475537650549,PP_RS27465,alr,alanine racemase,CDS,1074.0,Metabolic:S_Alanine_and_Aspartate_Metabolism
PP_5270,258.45495116843614,302.49302387116205,254.95645487983782,63.49825493188678,170.06424649311964,138.12953717160292,4.070268567942146,1.7786985219341807,1.8457779566950763,0.0,PP_RS27470,dadA,D-amino acid dehydrogenase,CDS,1305.0,Metabolic:S_Alternate_Carbon_and_Nitrogen_source__D_Amino_acids_Metabolism
PP_5271,82.2666195399329,101.7430310018909,121.94748341657916,74.83722902686657,68.91492341551252,92.08635811440196,1.0992739924990969,1.4763570205025995,1.3242730618695955,,PP_RS27475,,Lrp/AsnC ligand binding domain-containing protein,CDS,489.0,
PP_5272,40.59638977615282,46.00470226168317,51.99983841551775,9.071179275983825,45.57277193606473,22.431292361200473,4.475315561630755,1.0094778155303874,2.3181829017333904,,PP_RS27480,,YkgJ family cysteine cluster protein,CDS,354.0,
PP_5273,68.59480311209305,67.3605693115803,76.99663248178854,68.0338445698787,58.911144210034905,70.8356600880015,1.0082452865299738,1.1434265997520063,1.0869755767946971,0.0,PP_RS27485,,FAD-binding oxidoreductase,CDS,1293.0,Metabolic:S_Alternate_Carbon_and_Nitrogen_source__Amines_and_Polyamines_Metabolism
PP_0520,52.43482085926318,49.225031420000995,57.53058243885749,54.427075655902954,74.47257852966676,50.76555639640108,0.9633958875682549,0.6609819666763895,1.133260157529486,77.37610289194515,PP_RS02755,,phosphatidylglycerophosphatase A,CDS,504.0,Metabolic:S_Glycerophospholipid_Metabolism
PP_5274,1.3357521797314797,1.065372052375821,2.114696244218136,2.2677948189959563,6.669186136985084,3.541783004400075,0.5890092739178542,0.1597454367734052,0.5970710914787772,,PP_RS27490,,DUF1127 domain-containing protein,CDS,231.0,
PP_5275,23.96496557753537,28.547128403433927,22.285645035221894,18.14235855196765,38.90358579907965,23.6118866960005,1.3209399157716581,0.7337917011266677,0.9438316099914518,,PP_RS27495,,PLP-dependent aminotransferase family protein,CDS,1431.0,
PP_5276,20.167238792024303,20.992672032041742,21.960307151496025,29.481332646947433,28.89980659360203,16.528320687200353,0.6840680858472816,0.7263948969364105,1.3286472090599162,,PP_RS27500,,phospholipase D family protein,CDS,1554.0,
PP_5277,44.34173412324304,49.346096425952794,48.47534467515419,13.606768913975738,11.115310228308472,8.264160343600176,3.2587996756304807,4.43947091105727,5.8657313822200745,,PP_RS27505,,MFS transporter,CDS,1140.0,
PP_5278,319.8995514360842,292.34777637240137,356.6245435441713,158.74563732971694,407.9318853789209,493.48843194641046,2.015170664322877,0.716658311965108,0.7226603917290979,0.0,PP_RS27510,,aldehyde dehydrogenase,CDS,1494.0,Metabolic:S_Arginine_and_Proline_Metabolism
PP_5279,30.224666968826032,29.346157442715793,20.713178597213535,77.10502384586253,92.25707489496031,107.43408446680228,0.39199348448742993,0.3180911325893216,0.19279894923490526,,PP_RS27515,,cupin domain-containing protein,CDS,360.0,
PP_5729,4.845375553927917,3.9225061928382496,7.265879403211031,2.2677948189959563,10.003779205477624,10.625349013200225,2.1366022681333927,0.39210243571654,0.6838250107534715,,PP_RS27520,,hypothetical protein,CDS,204.0,
PP_5281,560.7016208566965,553.4607812092389,375.8194786839974,86.17620312184636,92.25707489496031,92.08635811440196,6.506455384950166,5.999114776177156,4.081163446784423,,PP_RS27525,rpmG,50S ribosomal protein L33,CDS,156.0,
PP_5282,957.2890621408939,876.5590690933969,507.0390917867638,349.2404021253773,272.3251005935576,269.17550833440566,2.741060473860144,3.2187964575533283,1.8836746884001507,,PP_RS27530,rpmB,50S ribosomal protein L28,CDS,237.0,
PP_5283,100.15522226065056,93.14741557931323,113.32602949784369,52.159280836907,131.16066069403996,110.97586747120235,1.9201802757560733,0.7101779991532623,1.0211772350168942,,PP_RS27535,,ABC transporter substrate-binding protein,CDS,1590.0,
