,PPutida_1,PPutida_2,PPutida_4,PPutida_1_rna,PPutida_2_rna,PPutida_4_rna,PPutida_1_te,PPutida_2_te,PPutida_4_te,predicted,locus_tag,name,description,type,length,subsystem
PP_5288,12915.0,14460.0,6926.0,60.0,129.0,124.0,215.25,112.09302325581395,55.854838709677416,1260.5646608755594,PP_RS27555,,phosphomannomutase/phosphoglucomutase,CDS,1401.0,Metabolic:S_Cell_Envelope_Biosynthesis
PP_5289,8759.0,8716.0,4368.0,25.0,69.0,80.0,350.36,126.31884057971014,54.6,1260.5646608755594,PP_RS27560,argB,acetylglutamate kinase,CDS,906.0,Metabolic:S_Urea_cycleamino_group_metabolism
PP_5290,1762.0,2362.0,887.0,42.0,78.0,66.0,41.95238095238095,30.28205128205128,13.43939393939394,,PP_RS27565,,IS110-like element ISPpu10 family transposase,CDS,966.0,
PP_5291,16498.0,16948.0,7917.0,13.0,53.0,62.0,1269.076923076923,319.77358490566036,127.69354838709677,1039.1253513459,PP_RS27570,pyrE,orotate phosphoribosyltransferase,CDS,642.0,Metabolic:S_Pyrimidine_Metabolism
PP_5292,32220.0,37580.0,16376.0,85.0,330.0,371.0,379.05882352941177,113.87878787878788,44.14016172506739,,PP_RS27575,,exodeoxyribonuclease III,CDS,780.0,
PP_5293,6083.0,5160.0,2511.0,49.0,80.0,84.0,124.14285714285714,64.5,29.892857142857142,,PP_RS27580,,DUF4870 domain-containing protein,CDS,369.0,
PP_5294,9844.0,8884.0,4652.0,33.0,169.0,118.0,298.3030303030303,52.56804733727811,39.42372881355932,0.0,PP_RS27585,rph,ribonuclease PH,CDS,723.0,Transcription
PP_0522,7776.0,8949.0,4225.0,6.0,95.0,73.0,1296.0,94.2,57.87671232876713,0.0,PP_RS02765,ribA,GTP cyclohydrolase II,CDS,618.0,Metabolic:S_Cofactor_and_Prosthetic_Group_Biosynthesis__Riboflavin_Metabolism
PP_5295,4846.0,4557.0,3300.0,25.0,53.0,53.0,193.84,85.98113207547169,62.264150943396224,,PP_RS27590,,YicC/YloC family endoribonuclease,CDS,864.0,
PP_5296,7012.0,6850.0,3051.0,37.0,25.0,29.0,189.51351351351352,274.0,105.20689655172414,734.3516767860194,PP_RS27595,gmk,guanylate kinase,CDS,621.0,Metabolic:S_Purine_Metabolism
PP_5297,2499.0,2450.0,1582.0,34.0,51.0,25.0,73.5,48.03921568627451,63.28,,PP_RS27600,,APC family permease,CDS,1542.0,
PP_5298,516.0,418.0,264.0,7.0,14.0,14.0,73.71428571428571,29.857142857142858,18.857142857142858,0.0,PP_RS27605,,gamma-glutamyl-gamma-aminobutyrate hydrolase family protein,CDS,768.0,Metabolic:S_Alternate_Carbon_and_Nitrogen_source__Amines_and_Polyamines_Metabolism
PP_5299,770.0,717.0,387.0,14.0,18.0,18.0,55.0,39.833333333333336,21.5,0.0,PP_RS27610,,glutamine synthetase family protein,CDS,1383.0,Metabolic:S_Alternate_Carbon_and_Nitrogen_source__Amines_and_Polyamines_Metabolism
PP_5300,2476.0,2460.0,1331.0,15.0,71.0,43.0,165.06666666666666,34.647887323943664,30.953488372093023,,PP_RS27615,,LysR family transcriptional regulator,CDS,873.0,
PP_5301,24897.0,25863.0,8715.0,113.0,370.0,381.0,220.32743362831857,69.9,22.874015748031496,1102.5124552974667,PP_RS27620,rpoZ,DNA-directed RNA polymerase subunit omega,CDS,264.0,Transcription
PP_5302,17750.0,17900.0,7605.0,133.0,445.0,500.0,133.45864661654136,40.2247191011236,15.21,0.0,PP_RS27625,spoT,"bifunctional GTP diphosphokinase/guanosine-3',5'-bis pyrophosphate 3'-pyrophosphohydrolase",CDS,2109.0,Metabolic:S_Cofactor_and_Prosthetic_Group_Biosynthesis
PP_5303,7449.0,6772.0,3719.0,71.0,211.0,199.0,104.91549295774648,32.09478672985782,18.688442211055275,,PP_RS27630,,RidA family protein,CDS,381.0,
PP_5304,2271.0,1716.0,835.0,28.0,64.0,46.0,81.10714285714286,26.8125,18.152173913043477,,PP_RS27635,,lipoprotein,CDS,732.0,
PP_0523,2061.0,2284.0,974.0,12.0,11.0,10.0,171.75,207.63636363636363,97.4,,PP_RS02770,,hypothetical protein,CDS,420.0,
PP_5305,1178.0,1232.0,704.0,22.0,32.0,31.0,53.54545454545455,38.5,22.70967741935484,,PP_RS27640,,SDR family oxidoreductase,CDS,858.0,
PP_5306,1873.0,1899.0,1590.0,28.0,57.0,42.0,66.89285714285714,33.31578947368421,37.857142857142854,0.0,PP_RS27645,exbB,tonB-system energizer ExbB,CDS,963.0,Metabolic:S_Transport__Outer_Membrane
PP_5307,294.0,344.0,273.0,8.0,22.0,4.0,36.75,15.636363636363637,68.25,0.0,PP_RS27650,exbD,TonB system transport protein ExbD,CDS,429.0,Metabolic:S_Transport__Outer_Membrane
PP_5308,415.0,364.0,387.0,13.0,17.0,15.0,31.923076923076923,21.41176470588235,25.8,0.0,PP_RS27655,,energy transducer TonB,CDS,732.0,Metabolic:S_Transport__Outer_Membrane
PP_5309,6237.0,7202.0,2458.0,64.0,152.0,134.0,97.453125,47.38157894736842,18.34328358208955,,PP_RS27660,,hydrogen peroxide-inducible genes activator,CDS,927.0,
PP_5310,14871.0,12746.0,10168.0,38.0,132.0,150.0,391.3421052631579,96.56060606060606,67.78666666666666,,PP_RS27665,recG,ATP-dependent DNA helicase RecG,CDS,2079.0,
PP_5311,5847.0,5669.0,2987.0,49.0,180.0,192.0,119.3265306122449,31.494444444444444,15.557291666666666,,PP_RS27670,,aminoacyl-tRNA deacylase and HDOD domain-containing protein,CDS,1404.0,
PP_5312,977.0,1047.0,614.0,7.0,10.0,17.0,139.57142857142858,104.7,36.11764705882353,,PP_RS27675,,SCP2 sterol-binding domain-containing protein,CDS,375.0,
PP_5313,3442.0,3387.0,1702.0,6.0,18.0,16.0,573.6666666666666,188.16666666666666,106.375,,PP_RS27680,,HU family DNA-binding protein,CDS,300.0,
PP_5314,3647.0,3698.0,2122.0,36.0,66.0,37.0,101.30555555555556,56.03030303030303,57.351351351351354,0.0,PP_RS27685,,NAD(P)/FAD-dependent oxidoreductase,CDS,1149.0,Metabolic:Unassigned
PP_0524,1335.0,1233.0,777.0,4.0,16.0,8.0,333.75,77.0625,97.125,0.0,PP_RS02775,,cobalamin-binding protein,CDS,813.0,Metabolic:S_Transport__ABC_system
PP_5315,1566.0,1597.0,688.0,10.0,21.0,19.0,156.6,76.04761904761905,36.21052631578947,0.0,PP_RS27690,,rubredoxin,CDS,168.0,Metabolic:Unassigned
PP_5317,1976.0,1832.0,867.0,8.0,30.0,15.0,247.0,61.06666666666667,57.8,0.0,PP_RS27695,,chorismate lyase,CDS,558.0,Metabolic:S_Cofactor_and_Prosthetic_Group_Biosynthesis__Ubiquinone_biosynthesis
PP_5318,2974.0,2675.0,1297.0,25.0,30.0,25.0,118.96,89.16666666666667,51.88,0.3623063843547097,PP_RS27700,ubiA,4-hydroxybenzoate octaprenyltransferase,CDS,891.0,Metabolic:S_Cofactor_and_Prosthetic_Group_Biosynthesis__Ubiquinone_biosynthesis
PP_5319,2272.0,2636.0,1033.0,261.0,224.0,282.0,8.704980842911878,11.767857142857142,3.6631205673758864,,PP_RS27705,,hypothetical protein,CDS,372.0,
PP_5320,2312.0,2840.0,844.0,39.0,37.0,34.0,59.282051282051285,76.75675675675676,24.823529411764707,,PP_RS27710,phoB,phosphate regulon transcriptional regulator PhoB,CDS,690.0,
PP_5321,1197.0,1508.0,860.0,27.0,17.0,22.0,44.333333333333336,88.70588235294117,39.09090909090909,,PP_RS27715,phoR,phosphate regulon sensor histidine kinase PhoR,CDS,1308.0,
PP_5322,2576.0,3547.0,1362.0,31.0,49.0,61.0,83.09677419354838,72.38775510204081,22.327868852459016,,PP_RS27720,,hemolysin family protein,CDS,1341.0,
PP_5323,987.0,1040.0,698.0,15.0,38.0,18.0,65.8,27.36842105263158,38.77777777777778,,PP_RS27725,,peptidoglycan DD-metalloendopeptidase family protein,CDS,897.0,
PP_5324,10792.0,11106.0,5420.0,63.0,176.0,160.0,171.3015873015873,63.10227272727273,33.875,,PP_RS27730,,response regulator,CDS,891.0,
PP_5325,1177.0,1024.0,747.0,10.0,26.0,28.0,117.7,39.38461538461539,26.678571428571427,,PP_RS27735,phoU,phosphate signaling complex protein PhoU,CDS,771.0,
PP_0525,3535.0,4303.0,1741.0,70.0,118.0,129.0,50.5,36.46610169491525,13.496124031007753,0.0,PP_RS02780,,TonB-dependent receptor domain-containing protein,CDS,1842.0,Metabolic:S_Transport__Outer_Membrane
PP_5326,1221.0,1260.0,786.0,24.0,30.0,25.0,50.875,42.0,31.44,0.0,PP_RS27740,pstB,phosphate ABC transporter ATP-binding protein PstB,CDS,834.0,Metabolic:S_Transport__ABC_system
PP_5327,602.0,501.0,371.0,36.0,26.0,31.0,16.72222222222222,19.26923076923077,11.96774193548387,0.0,PP_RS27745,pstA,phosphate ABC transporter permease PstA,CDS,1617.0,Metabolic:S_Transport__ABC_system
PP_5328,1017.0,1103.0,575.0,49.0,30.0,30.0,20.755102040816325,36.766666666666666,19.166666666666668,0.0,PP_RS27750,,ABC transporter permease subunit,CDS,2289.0,Metabolic:S_Transport__ABC_system
PP_5329,1653.0,1600.0,1100.0,36.0,52.0,36.0,45.916666666666664,30.76923076923077,30.555555555555557,0.0,PP_RS27755,,phosphate ABC transporter substrate-binding protein PstS,CDS,999.0,Metabolic:S_Transport__ABC_system
PP_5330,2008.0,2075.0,941.0,35.0,18.0,24.0,57.371428571428574,115.27777777777777,39.208333333333336,,PP_RS27760,,MFS transporter,CDS,1290.0,
PP_5331,6435.0,7368.0,2082.0,21.0,64.0,42.0,306.42857142857144,115.125,49.57142857142857,,PP_RS27765,,acyl-CoA thioesterase,CDS,399.0,
PP_5332,7050.0,8347.0,3882.0,30.0,103.0,118.0,235.0,81.03883495145631,32.898305084745765,,PP_RS27770,,D-hexose-6-phosphate mutarotase,CDS,897.0,
PP_5333,1737.0,2228.0,833.0,24.0,32.0,37.0,72.375,69.625,22.513513513513512,,PP_RS27775,,DUF3299 domain-containing protein,CDS,534.0,
PP_5334,4446.0,7496.0,1560.0,2.0,49.0,37.0,2223.0,152.9795918367347,42.16216216216216,,PP_RS27780,,GlsB/YeaQ/YmgE family stress response membrane protein,CDS,246.0,
PP_5335,10048.0,8727.0,5684.0,14.0,46.0,37.0,717.7142857142857,189.7173913043478,153.6216216216216,911.8148141005148,PP_RS27785,,5-(carboxyamino)imidazole ribonucleotide synthase,CDS,1083.0,Metabolic:S_Purine_Metabolism
PP_0053,2975.0,3206.0,1416.0,43.0,85.0,108.0,69.18604651162791,37.71764705882353,13.11111111111111,,PP_RS00275,,FAD/NAD(P)-binding oxidoreductase,CDS,1269.0,
PP_0526,1829.0,2318.0,916.0,37.0,61.0,78.0,49.432432432432435,38.0,11.743589743589743,,PP_RS02785,,IS110-like element ISPpu10 family transposase,CDS,966.0,
PP_5336,7593.0,6281.0,3440.0,2.0,22.0,15.0,3796.5,285.5,229.33333333333334,3647.259256402059,PP_RS27790,purE,5-(carboxyamino)imidazole ribonucleotide mutase,CDS,492.0,Metabolic:S_Purine_Metabolism
PP_5337,2680.0,3069.0,1104.0,27.0,37.0,26.0,99.25925925925925,82.94594594594595,42.46153846153846,,PP_RS27795,,LysR substrate-binding domain-containing protein,CDS,918.0,
PP_5338,14007.0,16532.0,7926.0,63.0,139.0,169.0,222.33333333333334,118.93525179856115,46.89940828402367,0.0,PP_RS27800,aspA,aspartate ammonia-lyase,CDS,1425.0,Metabolic:S_Alanine_and_Aspartate_Metabolism
PP_5339,434.0,373.0,244.0,8.0,8.0,6.0,54.25,46.625,40.666666666666664,,PP_RS27805,,AraC family transcriptional regulator,CDS,993.0,
PP_5340,305.0,474.0,206.0,16.0,6.0,7.0,19.0625,79.0,29.428571428571427,0.0,PP_RS27810,,histone deacetylase family protein,CDS,1044.0,Metabolic:S_Alternate_Carbon_and_Nitrogen_source__Amines_and_Polyamines_Metabolism
PP_5341,856.0,945.0,462.0,26.0,24.0,32.0,32.92307692307692,39.375,14.4375,0.0,PP_RS27815,,polyamine ABC transporter substrate-binding protein,CDS,1104.0,Metabolic:S_Transport__ABC_system
PP_5342,870.0,979.0,441.0,34.0,35.0,30.0,25.58823529411765,27.97142857142857,14.7,,PP_RS27820,,PLP-dependent aminotransferase family protein,CDS,1530.0,
PP_5343,644.0,715.0,305.0,8.0,18.0,6.0,80.5,39.72222222222222,50.833333333333336,,PP_RS27825,,FMN-binding negative transcriptional regulator,CDS,630.0,
PP_5344,1446.0,2576.0,815.0,11.0,24.0,37.0,131.45454545454547,107.33333333333333,22.027027027027028,,PP_RS27830,,GNAT family N-acetyltransferase,CDS,447.0,
PP_5345,942.0,784.0,457.0,14.0,29.0,30.0,67.28571428571429,27.03448275862069,15.233333333333333,,PP_RS27835,,GNAT family N-acetyltransferase,CDS,672.0,
PP_0527,22688.0,22023.0,10804.0,75.0,348.0,428.0,302.50666666666666,63.28448275862069,25.242990654205606,13.284583054988572,PP_RS02790,dxs,1-deoxy-D-xylulose-5-phosphate synthase,CDS,1896.0,Metabolic:S_Cofactor_and_Prosthetic_Group_Biosynthesis__Terpenoid_backbone_biosynthesis
PP_5346,74979.0,67337.0,51212.0,345.0,1771.0,2684.0,217.3304347826087,38.02202145680407,19.08047690014903,0.0,PP_RS27840,oadA,sodium-extruding oxaloacetate decarboxylase subunit alpha,CDS,1809.0,Metabolic:S_TCA_Cycle
PP_5347,128963.0,138864.0,55766.0,1373.0,2408.0,2748.0,93.9278951201748,57.667774086378735,20.29330422125182,0.0,PP_RS27845,,acetyl-CoA carboxylase biotin carboxylase subunit,CDS,1416.0,Metabolic:S_TCA_Cycle
PP_5348,2113.0,3146.0,1068.0,12.0,60.0,42.0,176.08333333333334,52.43333333333333,25.428571428571427,,PP_RS27850,,LysR family transcriptional regulator,CDS,963.0,
PP_5730,268.0,228.0,154.0,2.0,3.0,5.0,134.0,76.0,30.8,,PP_RS27855,,PA3496 family putative envelope integrity protein,CDS,219.0,
PP_5350,7924.0,8559.0,4164.0,43.0,225.0,176.0,184.27906976744185,38.04,23.65909090909091,,PP_RS27860,hexR,transcriptional regulator HexR,CDS,867.0,
PP_5351,5958.0,7423.0,3191.0,37.0,132.0,148.0,161.02702702702703,56.234848484848484,21.56081081081081,0.0,PP_RS27865,zwf,glucose-6-phosphate dehydrogenase,CDS,1443.0,Metabolic:S_Glycolysis
PP_5352,16586.0,17483.0,8495.0,93.0,395.0,426.0,178.34408602150538,44.26075949367089,19.941314553990612,,PP_RS27870,uvrD,DNA helicase II,CDS,2187.0,
PP_5353,35793.0,47876.0,15557.0,47.0,222.0,269.0,761.5531914893617,215.65765765765767,57.83271375464684,,PP_RS27875,,Tim44 domain-containing protein,CDS,855.0,
PP_5354,2184.0,2659.0,809.0,90.0,125.0,130.0,24.266666666666666,21.272,6.223076923076923,,PP_RS27880,,SMI1/KNR4 family protein,CDS,408.0,
PP_5355,4917.0,6436.0,2374.0,89.0,125.0,137.0,55.247191011235955,51.488,17.32846715328467,,PP_RS27885,,cation:proton antiporter,CDS,1761.0,
PP_0528,3530.0,3064.0,1815.0,10.0,25.0,9.0,353.0,122.56,201.66666666666666,2.2466749096402525,PP_RS02795,,"(2E,6E)-farnesyl diphosphate synthase",CDS,888.0,Metabolic:S_Cofactor_and_Prosthetic_Group_Biosynthesis__Terpenoid_backbone_biosynthesis
PP_5356,2817.0,3582.0,1212.0,15.0,46.0,31.0,187.8,77.8695652173913,39.096774193548384,,PP_RS27890,,acyl-CoA thioesterase,CDS,486.0,
PP_5357,2440.0,2287.0,1549.0,29.0,72.0,65.0,84.13793103448276,31.76388888888889,23.83076923076923,0.0,PP_RS27895,pdxY,pyridoxal kinase PdxY,CDS,873.0,Metabolic:S_Cofactor_and_Prosthetic_Group_Biosynthesis__Vitamin_B6_Metabolism
PP_5358,1529.0,1839.0,731.0,63.0,202.0,211.0,24.26984126984127,9.103960396039604,3.4644549763033177,,PP_RS27900,,DUF3301 domain-containing protein,CDS,393.0,
PP_5359,2231.0,3805.0,1657.0,39.0,55.0,53.0,57.205128205128204,69.18181818181819,31.264150943396228,,PP_RS27905,,GTP-binding protein,CDS,972.0,
PP_5360,684.0,1022.0,1240.0,32.0,28.0,7.0,21.375,36.5,177.14285714285714,,PP_RS27910,,DUF1826 domain-containing protein,CDS,627.0,
PP_5361,4045.0,8494.0,9408.0,58.0,91.0,33.0,69.74137931034483,93.34065934065934,285.09090909090907,,PP_RS27915,zigA,zinc metallochaperone GTPase ZigA,CDS,1209.0,
PP_5362,560.0,967.0,544.0,16.0,6.0,13.0,35.0,161.16666666666666,41.84615384615385,,PP_RS27920,,hypothetical protein,CDS,381.0,
PP_5363,1543.0,1953.0,664.0,32.0,74.0,82.0,48.21875,26.39189189189189,8.097560975609756,,PP_RS27925,,DUF3617 domain-containing protein,CDS,528.0,
PP_5364,3132.0,3638.0,1909.0,46.0,53.0,60.0,68.08695652173913,68.64150943396227,31.816666666666666,8.074720763421109,PP_RS27930,cls,cardiolipin synthase,CDS,1440.0,Metabolic:S_Glycerophospholipid_Metabolism
PP_5365,12342.0,14022.0,7301.0,153.0,444.0,663.0,80.66666666666667,31.58108108108108,11.012066365007541,1.033304306948858,PP_RS27935,cfaB,C17 cyclopropane fatty acid synthase CfaB,CDS,1185.0,Metabolic:S_Fatty_Acid__Biosynthesis
PP_0529,1417.0,1189.0,667.0,1.0,22.0,16.0,1417.0,54.04545454545455,41.6875,,PP_RS02800,,exodeoxyribonuclease VII small subunit,CDS,243.0,
PP_5366,1824.0,1864.0,1036.0,45.0,73.0,66.0,40.53333333333333,25.534246575342465,15.696969696969697,24347.513433589396,PP_RS27940,lpdA,dihydrolipoyl dehydrogenase,CDS,1401.0,Metabolic:S_Glycolysis
PP_5368,423.0,468.0,141.0,22.0,33.0,17.0,19.227272727272727,14.181818181818182,8.294117647058824,,PP_RS27955,,MFS transporter,CDS,1158.0,
PP_5369,102.0,85.0,63.0,5.0,1.0,3.0,20.4,85.0,21.0,,PP_RS27960,,ethanolamine utilization protein EutQ,CDS,372.0,
PP_5370,859.0,964.0,337.0,28.0,50.0,15.0,30.678571428571427,19.28,22.466666666666665,,PP_RS27965,,FAD-binding oxidoreductase,CDS,1329.0,
PP_5371,455.0,483.0,225.0,16.0,19.0,9.0,28.4375,25.42105263157895,25.0,0.0,PP_RS27970,,NAD(P)/FAD-dependent oxidoreductase,CDS,1236.0,Metabolic:Unassigned
PP_5372,717.0,813.0,499.0,21.0,58.0,20.0,34.142857142857146,14.017241379310345,24.95,,PP_RS27975,,aldehyde dehydrogenase family protein,CDS,1446.0,
PP_5373,441.0,537.0,282.0,33.0,3.0,10.0,13.363636363636363,179.0,28.2,,PP_RS27980,,aromatic ring-hydroxylating dioxygenase subunit alpha,CDS,1191.0,
PP_0530,696.0,656.0,291.0,5.0,3.0,16.0,139.2,218.66666666666666,18.1875,0.0,PP_RS02805,ribB,"3,4-dihydroxy-2-butanone-4-phosphate synthase",CDS,651.0,Metabolic:S_Cofactor_and_Prosthetic_Group_Biosynthesis__Riboflavin_Metabolism
PP_5374,1444.0,1510.0,695.0,50.0,109.0,54.0,28.88,13.853211009174313,12.87037037037037,0.0,PP_RS27985,,BCCT family transporter,CDS,1704.0,Metabolic:S_Transport__Inner_Membrane
PP_5375,772.0,771.0,406.0,35.0,22.0,21.0,22.057142857142857,35.04545454545455,19.333333333333332,,PP_RS27990,,LysR substrate-binding domain-containing protein,CDS,909.0,
PP_5376,418.0,471.0,182.0,3.0,25.0,26.0,139.33333333333334,18.84,7.0,,PP_RS27995,,DUF2790 domain-containing protein,CDS,333.0,
PP_5377,2057.0,2037.0,814.0,35.0,80.0,78.0,58.77142857142857,25.4625,10.435897435897436,,PP_RS28000,,DUF411 domain-containing protein,CDS,456.0,
PP_5378,3123.0,4020.0,1439.0,99.0,198.0,214.0,31.545454545454547,20.303030303030305,6.724299065420561,,PP_RS28005,,cytochrome c,CDS,783.0,
PP_5379,9605.0,11173.0,4783.0,125.0,223.0,299.0,76.84,50.10313901345292,15.996655518394649,,PP_RS28010,,copper resistance protein B,CDS,1080.0,
PP_5732,8000.0,10655.0,2715.0,124.0,249.0,343.0,64.51612903225806,42.791164658634536,7.915451895043732,,PP_RS28015,,putative metal-binding protein,CDS,318.0,
PP_5380,24884.0,35657.0,12144.0,301.0,515.0,561.0,82.67109634551495,69.2368932038835,21.647058823529413,0.0,PP_RS28020,,copper resistance system multicopper oxidase,CDS,2010.0,Metabolic:S_Iron_uptake_and_metabolism
PP_5382,2412.0,4016.0,1431.0,137.0,144.0,146.0,17.605839416058394,27.88888888888889,9.801369863013699,,PP_RS28030,,co-regulatory protein PtrA N-terminal domain-containing protein,CDS,360.0,
PP_0531,659.0,988.0,341.0,72.0,33.0,33.0,9.152777777777779,29.939393939393938,10.333333333333334,,PP_RS02810,,zeta toxin family protein,CDS,981.0,
PP_5383,2616.0,3829.0,1090.0,143.0,203.0,135.0,18.293706293706293,18.862068965517242,8.074074074074074,,PP_RS28035,,heavy metal response regulator transcription factor,CDS,678.0,
PP_5384,1899.0,3282.0,980.0,142.0,254.0,152.0,13.373239436619718,12.921259842519685,6.447368421052632,,PP_RS28040,,heavy metal sensor histidine kinase,CDS,1407.0,
PP_5385,674.0,745.0,402.0,9.0,16.0,11.0,74.88888888888889,46.5625,36.54545454545455,0.0,PP_RS28045,,TolC family protein,CDS,1254.0,Metabolic:S_Heavy_Metal_Tolerance
PP_5386,575.0,451.0,339.0,31.0,6.0,13.0,18.548387096774192,75.16666666666667,26.076923076923077,0.0,PP_RS28050,,efflux RND transporter periplasmic adaptor subunit,CDS,1473.0,Metabolic:S_Heavy_Metal_Tolerance
PP_5387,1723.0,2440.0,1007.0,82.0,59.0,62.0,21.01219512195122,41.355932203389834,16.241935483870968,0.0,PP_RS28055,,CusA/CzcA family heavy metal efflux RND transporter,CDS,3159.0,Metabolic:S_Heavy_Metal_Tolerance
PP_5388,496.0,551.0,193.0,24.0,36.0,46.0,20.666666666666668,15.305555555555555,4.195652173913044,0.0,PP_RS28060,,copper-binding protein,CDS,342.0,Metabolic:S_Heavy_Metal_Tolerance
PP_5734,2229.0,2318.0,921.0,103.0,164.0,167.0,21.640776699029125,14.134146341463415,5.514970059880239,,PP_RS28065,,hypothetical protein,CDS,423.0,
PP_5735,5662.0,6769.0,1961.0,125.0,191.0,281.0,45.296,35.43979057591623,6.9786476868327405,,PP_RS28765,,polyamine ABC transporter substrate-binding protein,CDS,165.0,
PP_5389,14137.0,16409.0,6357.0,206.0,686.0,761.0,68.62621359223301,23.919825072886297,8.353482260183968,,PP_RS28070,,isoprenylcysteine carboxylmethyltransferase family protein,CDS,660.0,
PP_5390,10354.0,10245.0,5355.0,118.0,317.0,416.0,87.7457627118644,32.3186119873817,12.872596153846153,,PP_RS28075,,DUF2933 domain-containing protein,CDS,276.0,
PP_0532,299.0,280.0,196.0,4.0,3.0,9.0,74.75,93.33333333333333,21.77777777777778,,PP_RS02815,,alpha/beta hydrolase,CDS,894.0,
PP_5391,27000.0,25928.0,6713.0,1154.0,3386.0,3527.0,23.39688041594454,7.657412876550502,1.9033172667989793,,PP_RS28080,,hypothetical protein,CDS,456.0,
PP_5392,31364.0,44297.0,13721.0,382.0,1486.0,1669.0,82.10471204188482,29.80955585464334,8.221090473337327,,PP_RS28085,,cytochrome D1 domain-containing protein,CDS,1023.0,
PP_5393,3010.0,3755.0,1354.0,51.0,358.0,373.0,59.01960784313726,10.488826815642458,3.6300268096514747,,PP_RS28090,,heavy-metal-associated domain-containing protein,CDS,201.0,
PP_5395,75985.0,125488.0,45355.0,2336.0,3061.0,3554.0,32.52782534246575,40.99575302188827,12.76167698368036,,PP_RS28100,,bis-aminopropyl spermidine synthase family protein,CDS,840.0,
PP_5737,31252.0,36552.0,12632.0,517.0,993.0,1285.0,60.44874274661509,36.809667673716014,9.83035019455253,,PP_RS28105,,hypothetical protein,CDS,576.0,
PP_5738,26500.0,43164.0,10230.0,169.0,277.0,361.0,156.80473372781066,155.82671480144404,28.337950138504155,,PP_RS28110,,ATP-binding protein,CDS,489.0,
PP_5396,5972.0,8650.0,3074.0,40.0,60.0,55.0,149.3,144.16666666666666,55.89090909090909,,PP_RS28115,,IS66-like element ISPpu14 family transposase,CDS,1536.0,
PP_5397,127.0,92.0,61.0,4.0,2.0,3.0,31.75,46.0,20.333333333333332,,PP_RS28770,tnpB,IS66 family insertion sequence element accessory protein TnpB,CDS,336.0,
PP_5398,82.0,104.0,47.0,1.0,0.0,6.0,82.0,inf,7.833333333333333,,PP_RS28125,,transposase,CDS,321.0,
PP_0533,336.0,312.0,229.0,10.0,23.0,5.0,33.6,13.565217391304348,45.8,,PP_RS02820,,sensor histidine kinase,CDS,1329.0,
PP_5399,15099.0,20043.0,6183.0,80.0,297.0,291.0,188.7375,67.48484848484848,21.24742268041237,,PP_RS28130,,hypothetical protein,CDS,756.0,
PP_5400,18549.0,22984.0,7680.0,200.0,547.0,608.0,92.745,42.018281535648995,12.631578947368421,,PP_RS28135,,hypothetical protein,CDS,1014.0,
PP_5401,3878.0,5165.0,1931.0,156.0,161.0,176.0,24.858974358974358,32.08074534161491,10.971590909090908,,PP_RS28140,,hypothetical protein,CDS,642.0,
PP_5402,502.0,735.0,274.0,15.0,12.0,11.0,33.46666666666667,61.25,24.90909090909091,,PP_RS28145,,NAD-dependent deacylase,CDS,789.0,
PP_5740,781.0,1241.0,446.0,36.0,18.0,18.0,21.694444444444443,68.94444444444444,24.77777777777778,,PP_RS28150,,hypothetical protein,CDS,657.0,
PP_5403,198.0,191.0,84.0,10.0,10.0,4.0,19.8,19.1,21.0,,PP_RS28155,,hypothetical protein,CDS,309.0,
PP_5404,5317.0,5736.0,2174.0,136.0,168.0,156.0,39.095588235294116,34.142857142857146,13.935897435897436,,PP_RS28160,,AAA family ATPase,CDS,1347.0,
PP_5405,4939.0,4124.0,2047.0,244.0,248.0,205.0,20.241803278688526,16.629032258064516,9.985365853658537,,PP_RS28775,,transposase,CDS,1908.0,
PP_5406,3789.0,3705.0,1765.0,85.0,104.0,115.0,44.576470588235296,35.625,15.347826086956522,,PP_RS28170,,transposase,CDS,963.0,
PP_5407,1663.0,2519.0,613.0,152.0,90.0,67.0,10.94078947368421,27.988888888888887,9.149253731343284,,PP_RS28175,,TnsD family Tn7-like transposition protein,CDS,1599.0,
PP_0534,268.0,247.0,133.0,4.0,5.0,2.0,67.0,49.4,66.5,,PP_RS02825,,response regulator transcription factor,CDS,693.0,
PP_5409,3844.0,3261.0,3026.0,46.0,58.0,69.0,83.56521739130434,56.224137931034484,43.85507246376812,257.1433007380656,PP_RS28190,glmS,glutamine--fructose-6-phosphate transaminase (isomerizing),CDS,1836.0,Metabolic:S_Cell_Envelope_Biosynthesis__Peptidoglycan_Biosynthesis
PP_5410,1235.0,1025.0,957.0,28.0,24.0,33.0,44.107142857142854,42.708333333333336,29.0,,PP_RS28195,,DeoR/GlpR family DNA-binding transcription regulator,CDS,777.0,
PP_5411,17084.0,18809.0,9454.0,65.0,201.0,203.0,262.83076923076925,93.57711442786069,46.57142857142857,771.4299022141967,PP_RS28200,glmU,bifunctional UDP-N-acetylglucosamine diphosphorylase/glucosamine-1-phosphate N-acetyltransferase GlmU,CDS,1368.0,Metabolic:S_Cell_Envelope_Biosynthesis__O_antigen_Biosynthesis
PP_5412,14231.0,16054.0,6796.0,24.0,273.0,222.0,592.9583333333334,58.8058608058608,30.61261261261261,114197.8502586,PP_RS28205,,F0F1 ATP synthase subunit epsilon,CDS,420.0,Metabolic:S_Oxidative_Phosphorylation
